CustomerCD,PurchaseDate,Item,Amount,Number
Customer0000274,2020/6/23,Chocolate cake,480,2
Customer0000274,2020/7/3,Chocolate cake,480,1
Customer0000160,2020/5/1,Shortcake,580,3
Customer0003556,2020/5/21,Shortcake,580,1
Customer0007751,2020/4/15,Shortcake,580,2
Customer0007751,2020/8/15,Shortcake,580,2
Customer0000160,2020/8/1,Shortcake,580,1
Customer0000678,2019/10/11,Shortcake,580,1
Customer0007751,2019/11/16,Shortcake,580,3
Customer0000274,2019/11/20,Shortcake,580,3
Customer0002462,2020/8/19,Shortcake,580,3
Customer0002462,2020/8/19,Shortcake,580,2
Customer0000160,2020/8/1,Shortcake,580,3
Customer0002462,2020/8/19,Shortcake,580,1
Customer0000779,2020/5/15,Shortcake,580,3
Customer0008036,2020/8/19,Shortcake,580,2
Customer0003762,2020/8/19,Shortcake,580,3
Customer0007751,2020/6/12,Shortcake,580,1
Customer0000678,2019/10/2,Shortcake,580,3
Customer0000160,2019/10/16,Shortcake,580,3
Customer0003762,2020/1/15,Shortcake,580,3
Customer0000160,2020/5/31,Shortcake,580,1
Customer0008301,2020/3/10,Shortcake,580,2
Customer0001412,2020/3/24,Shortcake,580,3
Customer0000274,2020/6/23,Shortcake,580,1
Customer0000678,2019/9/2,Shortcake,580,2
Customer0000160,2019/9/11,Shortcake,580,2
Customer0000678,2020/2/5,Shortcake,580,2
Customer0001412,2020/6/1,Shortcake,580,1
Customer0001412,2019/9/19,Shortcake,580,1
Customer0000160,2019/9/11,Shortcake,580,3
Customer0003556,2019/9/13,Shortcake,580,3
Customer0002771,2019/9/17,Shortcake,580,3
Customer0007751,2019/9/21,Shortcake,580,1
Customer0000160,2020/1/30,Shortcake,580,2
Customer0003762,2020/2/5,Shortcake,580,3
Customer0000274,2019/12/11,Shortcake,580,2
Customer0000678,2019/12/19,Shortcake,580,2
Customer0007751,2020/4/15,Shortcake,580,1
Customer0000274,2020/4/17,Shortcake,580,2
Customer0008623,2020/5/1,Shortcake,580,3
Customer0000160,2019/11/1,Shortcake,580,3
Customer0002771,2019/11/7,Shortcake,580,1
Customer0000779,2020/3/7,Shortcake,580,3
Customer0000678,2020/3/18,Shortcake,580,1
Customer0003556,2020/6/16,Shortcake,580,1
Customer0000678,2020/6/20,Shortcake,580,2
Customer0001412,2020/8/18,Shortcake,580,1
Customer0000160,2019/12/10,Shortcake,580,1
Customer0000274,2020/4/17,Shortcake,580,2
Customer0000160,2020/5/1,Shortcake,580,1
Customer0000678,2020/5/6,Shortcake,580,2
Customer0000678,2019/10/11,Shortcake,580,1
Customer0000274,2019/11/20,Shortcake,580,1
Customer0002771,2019/9/17,Shortcake,580,1
Customer0002771,2020/5/5,Shortcake,580,2
Customer0000678,2020/3/18,Shortcake,580,3
Customer0004023,2020/6/12,Shortcake,580,1
Customer0000678,2020/6/20,Shortcake,580,3
Customer0000274,2020/7/3,Shortcake,580,2
Customer0000274,2020/6/23,Shortcake,580,1
Customer0000160,2019/9/11,Shortcake,580,1
Customer0007751,2020/2/8,Shortcake,580,1
Customer0000779,2020/2/8,Shortcake,580,1
Customer0000274,2019/12/11,Shortcake,580,2
Customer0003556,2019/12/18,Shortcake,580,3
Customer0000678,2019/12/19,Shortcake,580,3
Customer0000160,2019/10/16,Shortcake,580,2
Customer0000274,2019/9/10,Shortcake,580,3
Customer0000160,2020/1/30,Shortcake,580,1
Customer0008301,2020/1/31,Shortcake,580,1
Customer0003762,2020/2/5,Shortcake,580,1
Customer0000678,2020/2/8,Shortcake,580,2
Customer0004023,2020/2/11,Shortcake,580,3
Customer0002771,2020/1/8,Shortcake,580,3
Customer0000678,2020/1/18,Shortcake,580,3
Customer0000678,2020/8/5,Shortcake,580,2
Customer0000160,2020/4/24,Shortcake,580,3
Customer0009178,2020/4/1,Shortcake,580,2
Customer0000678,2020/4/7,Shortcake,580,3
Customer0009526,2020/4/22,Shortcake,580,2
Customer0009528,2020/4/22,Shortcake,580,2
Customer0009627,2020/4/29,Shortcake,580,2
Customer0008036,2020/5/1,Shortcake,580,3
Customer0009684,2020/5/1,Shortcake,580,2
Customer0002462,2020/5/19,Shortcake,580,2
Customer0000274,2020/3/25,Shortcake,580,2
Customer0000160,2020/5/1,Shortcake,580,1
Customer0000678,2020/5/6,Shortcake,580,1
Customer0000160,2020/7/1,Shortcake,580,3
Customer0007751,2020/7/18,Shortcake,580,2
Customer0009995,2019/10/25,Shortcake,580,3
Customer0000779,2020/7/31,Shortcake,580,3
Customer0000678,2020/7/2,Shortcake,580,1
Customer0000274,2020/3/5,Shortcake,580,1
Customer0000160,2020/3/18,Shortcake,580,2
Customer0000678,2020/7/2,Shortcake,580,1
Customer0000160,2020/3/18,Shortcake,580,3
Customer0002462,2020/5/19,Shortcake,580,2
Customer0002771,2020/1/8,Shortcake,580,3
Customer0000160,2020/1/7,Shortcake,580,3
Customer0000160,2020/1/28,Shortcake,580,1
Customer0000160,2020/5/31,Shortcake,580,3
Customer0007751,2020/2/8,Shortcake,580,2
Customer0007751,2020/6/12,Shortcake,580,1
Customer0000274,2020/8/12,Shortcake,580,3
Customer0003556,2019/12/18,Shortcake,580,1
Customer0000678,2019/12/19,Shortcake,580,1
Customer0000274,2020/1/16,Shortcake,580,3
Customer0000678,2020/8/5,Shortcake,580,1
Customer0000274,2020/8/12,Shortcake,580,2
Customer0000678,2020/8/5,Shortcake,580,3
Customer0000274,2020/8/12,Shortcake,580,1
Customer0007751,2020/7/18,Shortcake,580,2
Customer0000678,2019/9/2,Shortcake,580,1
Customer0003556,2019/9/13,Shortcake,580,2
Customer0003762,2019/9/14,Shortcake,580,3
Customer0007751,2019/9/21,Shortcake,580,2
Customer0009684,2019/11/1,Shortcake,580,2
Customer0009627,2019/11/6,Shortcake,580,1
Customer0000058,2019/11/8,Shortcake,580,2
Customer0002462,2019/11/26,Shortcake,580,2
Customer0010825,2020/5/29,Shortcake,580,3
Customer0002771,2020/1/8,Shortcake,580,3
Customer0006534,2019/12/19,Shortcake,580,2
Customer0006534,2020/5/28,Shortcake,580,1
Customer0002771,2020/3/3,Shortcake,580,3
Customer0002771,2020/6/1,Shortcake,580,2
Customer0000274,2020/6/23,Shortcake,580,3
Customer0000058,2020/1/14,Shortcake,580,1
Customer0000058,2020/1/14,Shortcake,580,2
Customer0010954,2019/10/26,Shortcake,580,3
Customer0000058,2020/1/14,Shortcake,580,3
Customer0000058,2020/5/6,Shortcake,580,2
Customer0000058,2020/8/21,Shortcake,580,1
Customer0000058,2019/12/25,Shortcake,580,2
Customer0000058,2020/5/6,Shortcake,580,1
Customer0000058,2020/6/19,Shortcake,580,3
Customer0000123,2019/10/30,Macaroons,530,2
Customer0000123,2019/10/30,Macaroons,530,3
Customer0000123,2019/10/30,Macaroons,530,3
Customer0000123,2020/6/10,Macaroons,530,2
Customer0000123,2019/9/14,Macaroons,530,2
Customer0000123,2019/10/30,Macaroons,530,2
Customer0000123,2019/10/30,Macaroons,530,1
Customer0000762,2019/11/15,jelly,470,3
Customer0000123,2020/5/1,jelly,470,2
Customer0000123,2019/10/9,jelly,470,1
Customer0000123,2019/10/10,jelly,470,3
Customer0000994,2020/4/28,jelly,470,2
Customer0000123,2019/9/5,Rare cheesecake,380,1
Customer0000123,2019/9/14,Rare cheesecake,380,2
Customer0000123,2019/10/30,cream puff,590,2
Customer0000123,2020/5/6,jelly,470,3
Customer0000123,2019/9/14,Financier,530,1
Customer0000123,2019/9/17,Financier,530,2
Customer0000123,2019/10/9,Financier,530,3
Customer0000123,2019/10/10,Financier,530,1
Customer0000123,2019/10/30,Financier,530,1
Customer0000123,2019/9/5,Financier,530,2
Customer0000123,2019/9/14,Financier,530,2
Customer0000123,2019/9/17,Financier,530,1
Customer0000123,2019/10/9,Financier,530,1
Customer0000123,2019/10/30,Financier,530,2
Customer0000123,2019/9/5,Financier,530,3
Customer0000123,2019/9/14,Financier,530,2
Customer0000123,2019/9/17,Financier,530,3
Customer0000123,2020/4/8,Financier,530,2
Customer0000123,2020/4/23,Financier,530,3
Customer0000123,2019/9/14,Financier,530,3
Customer0000123,2019/9/17,Financier,530,1
Customer0000123,2020/6/6,Financier,530,2
Customer0000123,2020/6/17,Financier,530,1
Customer0002550,2020/7/21,Gateau chocolat,600,3
Customer0000123,2019/9/14,Gateau chocolat,600,1
Customer0000762,2019/9/27,Gateau chocolat,600,1
Customer0000762,2019/11/15,Gateau chocolat,600,2
Customer0000994,2020/8/1,Rare cheesecake,380,3
Customer0000123,2020/5/1,Rare cheesecake,380,3
Customer0000994,2020/2/6,Rare cheesecake,380,2
Customer0002868,2019/10/23,Rare cheesecake,380,3
Customer0002868,2019/10/30,Rare cheesecake,380,1
Customer0000123,2019/9/17,Rare cheesecake,380,3
Customer0000123,2020/5/1,Rare cheesecake,380,2
Customer0000123,2019/9/14,cream puff,590,2
Customer0002550,2019/12/10,cream puff,590,3
Customer0002550,2020/6/23,cream puff,590,3
Customer0000123,2019/9/5,cream puff,590,2
Customer0000123,2019/9/14,cream puff,590,3
Customer0000123,2020/4/23,cream puff,590,1
Customer0000762,2020/4/29,cream puff,590,3
Customer0000123,2020/5/6,cream puff,590,3
Customer0000123,2020/5/9,cream puff,590,3
Customer0002550,2020/7/7,cream puff,590,1
Customer0002550,2020/2/4,cream puff,590,2
Customer0002550,2020/2/6,cream puff,590,3
Customer0000123,2019/9/14,cream puff,590,1
Customer0002550,2019/12/10,cream puff,590,3
Customer0002550,2019/10/8,cream puff,590,2
Customer0002550,2020/1/30,cream puff,590,1
Customer0002550,2020/5/12,cream puff,590,1
Customer0002550,2020/8/25,cream puff,590,3
Customer0002550,2020/2/18,cream puff,590,2
Customer0002550,2020/6/2,cream puff,590,1
Customer0002550,2020/7/21,cream puff,590,3
Customer0000994,2019/9/18,Eclair,420,2
Customer0000994,2020/1/18,Eclair,420,2
Customer0000994,2020/6/19,Eclair,420,2
Customer0003741,2020/1/4,Eclair,420,1
Customer0000994,2020/3/17,Eclair,420,2
Customer0004911,2019/11/20,Pudding,390,1
Customer0005067,2020/4/29,Pudding,390,2
Customer0005067,2020/6/12,Pudding,390,3
Customer0005341,2019/9/21,Pudding,390,3
Customer0003741,2020/2/1,Pudding,390,1
Customer0003741,2020/6/2,Pudding,390,3
Customer0006039,2019/11/15,cookie,430,3
Customer0000994,2020/3/17,Apple Pie,590,3
Customer0006491,2019/10/18,Apple Pie,590,2
Customer0006491,2020/2/26,Apple Pie,590,3
Customer0006491,2020/3/25,Apple Pie,590,3
Customer0006491,2020/4/24,Apple Pie,590,3
Customer0006491,2020/5/29,Apple Pie,590,1
Customer0006491,2020/7/3,Apple Pie,590,3
Customer0006491,2020/8/21,Apple Pie,590,3
Customer0006491,2020/1/17,Apple Pie,590,2
Customer0006491,2020/4/27,Apple Pie,590,1
Customer0006491,2020/1/17,Apple Pie,590,1
Customer0006491,2020/4/27,Apple Pie,590,3
Customer0006491,2019/11/24,Apple Pie,590,1
Customer0002550,2019/12/10,Apple Pie,590,3
Customer0006813,2020/4/10,Apple Pie,590,2
Customer0006491,2020/4/24,Gateau chocolat,600,3
Customer0006491,2020/5/29,Gateau chocolat,600,3
Customer0006491,2019/10/18,Gateau chocolat,600,1
Customer0006491,2019/11/22,Gateau chocolat,600,3
Customer0006491,2019/12/28,Gateau chocolat,600,2
Customer0006491,2020/3/25,Gateau chocolat,600,2
Customer0006491,2020/8/21,Gateau chocolat,600,1
Customer0002868,2019/10/23,Chocolate cake,480,1
Customer0002868,2019/10/30,Chocolate cake,480,1
Customer0005341,2019/10/17,Chocolate cake,480,1
Customer0005341,2020/8/14,Chocolate cake,480,3
Customer0006491,2019/9/13,Chocolate cake,480,3
Customer0006491,2020/4/24,Chocolate cake,480,1
Customer0006491,2020/2/26,Chocolate cake,480,1
Customer0006491,2020/3/25,Chocolate cake,480,1
Customer0006491,2020/5/29,Chocolate cake,480,2
Customer0006491,2020/7/3,Chocolate cake,480,2
Customer0006491,2020/8/21,Chocolate cake,480,2
Customer0006491,2019/10/18,Chocolate cake,480,1
Customer0006491,2019/11/22,Chocolate cake,480,1
Customer0006491,2019/12/28,Chocolate cake,480,3
Customer0006491,2020/2/26,Chocolate cake,480,1
Customer0006491,2020/2/26,Chocolate cake,480,3
Customer0002550,2020/1/30,Chocolate cake,480,1
Customer0002550,2020/4/10,Chocolate cake,480,2
Customer0000762,2020/5/28,Shortcake,580,2
Customer0000762,2019/10/31,Shortcake,580,3
Customer0000762,2020/8/28,Shortcake,580,2
Customer0002550,2019/11/1,Shortcake,580,1
Customer0002550,2019/11/1,Shortcake,580,3
Customer0000762,2019/10/16,Shortcake,580,3
Customer0000994,2020/6/2,Shortcake,580,1
Customer0008397,2020/2/26,Shortcake,580,2
Customer0003741,2020/8/1,Shortcake,580,3
Customer0002550,2019/9/1,Shortcake,580,1
Customer0000762,2020/4/29,Shortcake,580,1
Customer0002550,2020/1/30,Shortcake,580,1
Customer0000994,2020/8/25,Shortcake,580,1
Customer0000762,2020/1/31,Shortcake,580,3
Customer0000762,2020/2/26,Shortcake,580,1
Customer0005067,2020/4/30,Shortcake,580,3
Customer0005067,2020/5/2,Shortcake,580,3
Customer0005067,2020/4/30,Shortcake,580,1
Customer0005067,2020/5/2,Shortcake,580,2
Customer0000994,2020/5/19,Shortcake,580,3
Customer0002550,2019/11/1,Shortcake,580,1
Customer0002868,2020/4/9,Shortcake,580,2
Customer0002868,2020/4/9,Shortcake,580,2
Customer0002550,2020/2/4,Shortcake,580,2
Customer0002550,2020/2/6,Shortcake,580,1
Customer0003741,2020/2/1,Shortcake,580,3
Customer0002550,2019/12/10,Shortcake,580,3
Customer0000994,2019/12/12,Shortcake,580,2
Customer0000762,2020/7/28,Shortcake,580,1
Customer0002550,2020/4/10,Shortcake,580,1
Customer0002550,2020/4/10,Shortcake,580,2
Customer0000994,2019/11/13,Shortcake,580,2
Customer0000762,2020/1/31,Shortcake,580,3
Customer0005067,2019/12/28,Shortcake,580,2
Customer0002868,2020/4/9,Shortcake,580,1
Customer0006813,2020/4/10,Shortcake,580,2
Customer0009518,2020/4/21,Shortcake,580,3
Customer0002550,2020/4/28,Shortcake,580,3
Customer0005067,2020/4/29,Shortcake,580,1
Customer0009640,2020/4/29,Shortcake,580,2
Customer0000762,2020/5/28,Shortcake,580,1
Customer0009640,2020/5/28,Shortcake,580,1
Customer0000762,2020/5/28,Shortcake,580,1
Customer0005067,2020/7/18,Shortcake,580,2
Customer0000994,2019/11/1,Shortcake,580,2
Customer0000762,2020/8/28,Shortcake,580,2
Customer0003741,2020/7/17,Shortcake,580,3
Customer0003741,2020/7/4,Shortcake,580,2
Customer0002868,2020/1/18,Shortcake,580,1
Customer0005067,2020/1/24,Shortcake,580,1
Customer0002868,2020/7/17,Shortcake,580,3
Customer0000762,2020/1/31,Shortcake,580,3
Customer0000762,2020/7/28,Shortcake,580,3
Customer0002550,2020/3/3,Shortcake,580,2
Customer0002550,2020/6/9,Shortcake,580,1
Customer0002550,2020/1/30,Shortcake,580,3
Customer0002550,2020/1/31,Shortcake,580,3
Customer0002550,2020/5/12,Shortcake,580,2
Customer0000762,2020/4/29,Shortcake,580,3
Customer0005341,2020/1/23,Shortcake,580,1
Customer0005067,2020/6/12,Shortcake,580,2
Customer0000994,2020/2/27,Shortcake,580,3
Customer0006039,2020/7/24,Shortcake,580,2
Customer0002550,2019/9/1,Shortcake,580,1
Customer0006039,2019/9/3,Shortcake,580,3
Customer0000123,2019/9/5,Shortcake,580,3
Customer0000123,2019/9/14,Shortcake,580,3
Customer0000762,2019/9/27,Shortcake,580,2
Customer0006813,2019/11/8,Shortcake,580,1
Customer0002868,2019/11/13,Shortcake,580,3
Customer0005067,2019/11/14,Shortcake,580,2
Customer0010730,2019/11/22,Shortcake,580,2
Customer0005341,2019/10/25,Shortcake,580,2
Customer0010789,2019/10/25,Shortcake,580,2
Customer0006039,2020/6/4,Shortcake,580,3
Customer0006491,2020/3/25,Shortcake,580,1
Customer0000123,2020/8/14,Shortcake,580,1
Customer0000123,2019/10/10,Shortcake,580,2
Customer0000123,2019/10/30,Shortcake,580,2
Customer0000123,2020/8/14,Shortcake,580,2
Customer0000123,2019/10/9,Shortcake,580,2
Customer0000123,2019/10/10,Shortcake,580,1
Customer0000123,2019/10/30,Shortcake,580,2
Customer0000123,2019/11/26,Shortcake,580,2
Customer0000123,2020/6/4,Shortcake,580,2
Customer0000123,2020/8/14,Shortcake,580,2
Customer0000123,2019/10/9,Shortcake,580,2
Customer0000123,2019/10/10,Shortcake,580,2
Customer0000123,2019/10/30,Shortcake,580,1
Customer0000123,2019/11/26,Shortcake,580,1
Customer0000123,2020/8/14,Shortcake,580,2
Customer0000123,2019/10/30,Shortcake,580,2
Customer0000123,2020/5/1,Shortcake,580,1
Customer0000123,2020/5/13,Shortcake,580,3
Customer0000123,2020/7/10,Shortcake,580,3
Customer0000123,2020/5/6,Shortcake,580,1
Customer0000123,2020/5/9,Shortcake,580,2
Customer0000123,2019/10/9,Shortcake,580,1
Customer0000123,2019/10/10,Shortcake,580,3
Customer0000123,2019/11/26,Shortcake,580,3
Customer0000123,2020/8/14,Shortcake,580,1
Customer0000123,2019/10/30,Shortcake,580,3
Customer0000123,2020/8/14,Shortcake,580,3
Customer0000123,2020/8/21,Shortcake,580,2
Customer0000123,2020/4/8,Shortcake,580,1
Customer0000123,2020/4/23,Shortcake,580,3
Customer0000123,2019/10/10,Shortcake,580,1
Customer0000123,2019/10/22,Shortcake,580,2
Customer0000123,2019/10/30,Shortcake,580,2
Customer0000123,2020/4/23,Shortcake,580,3
Customer0000123,2020/6/4,Shortcake,580,2
Customer0000123,2020/6/23,Shortcake,580,2
Customer0000123,2020/6/4,Shortcake,580,3
Customer0000123,2020/8/14,Shortcake,580,3
Customer0000123,2019/10/30,Shortcake,580,1
Customer0000123,2020/8/14,Shortcake,580,2
Customer0000123,2020/6/10,Shortcake,580,2
Customer0000123,2020/8/14,Shortcake,580,3
Customer0000123,2020/6/4,Shortcake,580,2
Customer0000123,2020/7/29,Shortcake,580,3
Customer0000123,2020/6/4,Shortcake,580,2
Customer0000123,2020/6/23,Shortcake,580,1
Customer0000123,2020/6/17,Shortcake,580,2
Customer0000123,2020/6/4,Shortcake,580,3
Customer0000123,2020/6/4,Shortcake,580,1
Customer0000123,2020/5/9,Shortcake,580,1
Customer0000643,2019/9/5,Macaroons,530,2
Customer0000822,2019/9/27,jelly,470,1
Customer0000822,2019/12/12,jelly,470,2
Customer0000643,2019/10/25,Financier,530,2
Customer0001819,2020/3/26,Financier,530,3
Customer0001819,2020/3/26,Financier,530,3
Customer0001819,2019/11/15,Financier,530,2
Customer0001819,2019/11/15,Financier,530,1
Customer0000643,2019/10/2,Gateau chocolat,600,3
Customer0002872,2019/11/13,Rare cheesecake,380,3
Customer0001819,2020/3/20,Rare cheesecake,380,3
Customer0003081,2020/1/14,cream puff,590,2
Customer0003507,2019/9/5,Eclair,420,2
Customer0001819,2020/4/9,Eclair,420,1
Customer0003507,2019/9/5,Eclair,420,1
Customer0003697,2020/6/17,Eclair,420,1
Customer0003697,2020/6/17,Eclair,420,1
Customer0003788,2019/10/12,Eclair,420,2
Customer0003910,2019/10/22,Macaroons,530,2
Customer0001819,2020/6/6,Gateau chocolat,600,2
Customer0001819,2020/6/6,Gateau chocolat,600,3
Customer0001819,2020/8/27,Gateau chocolat,600,2
Customer0001819,2020/8/27,Gateau chocolat,600,3
Customer0004146,2020/3/7,jelly,470,1
Customer0004146,2020/8/12,jelly,470,2
Customer0000643,2020/5/20,jelly,470,2
Customer0000822,2019/10/29,Pudding,390,3
Customer0004447,2019/11/1,Pudding,390,1
Customer0000822,2019/10/25,Pudding,390,2
Customer0002872,2019/9/18,Pudding,390,3
Customer0002872,2020/4/9,Pudding,390,2
Customer0001819,2019/10/15,Pudding,390,1
Customer0003788,2019/11/9,Pudding,390,3
Customer0004146,2020/3/7,Pudding,390,3
Customer0001819,2020/4/23,Pudding,390,2
Customer0004146,2020/8/12,Pudding,390,1
Customer0006007,2019/11/9,cookie,430,1
Customer0001819,2019/11/12,cookie,430,1
Customer0006115,2019/11/25,cookie,430,2
Customer0000643,2019/10/2,Apple Pie,590,2
Customer0003507,2019/11/8,Apple Pie,590,2
Customer0000643,2019/11/20,Apple Pie,590,1
Customer0003507,2020/1/2,Apple Pie,590,2
Customer0000643,2020/1/9,Apple Pie,590,2
Customer0000643,2020/6/3,Apple Pie,590,2
Customer0003507,2020/7/1,Apple Pie,590,1
Customer0000643,2020/7/7,Apple Pie,590,2
Customer0003507,2019/11/8,Chocolate cake,480,3
Customer0007412,2020/5/1,Chocolate cake,480,2
Customer0007412,2020/5/31,Chocolate cake,480,2
Customer0007618,2020/6/10,Chocolate cake,480,2
Customer0000643,2020/5/6,Shortcake,580,3
Customer0003081,2020/8/22,Shortcake,580,2
Customer0003788,2019/11/9,Shortcake,580,2
Customer0003081,2019/11/16,Shortcake,580,2
Customer0003081,2020/2/1,Shortcake,580,3
Customer0003788,2020/2/1,Shortcake,580,1
Customer0000643,2020/6/3,Shortcake,580,2
Customer0003081,2019/11/16,Shortcake,580,3
Customer0000643,2019/9/5,Shortcake,580,2
Customer0003507,2019/9/5,Shortcake,580,2
Customer0000643,2020/2/13,Shortcake,580,3
Customer0002872,2020/1/18,Shortcake,580,1
Customer0003788,2020/4/14,Shortcake,580,1
Customer0003788,2020/8/22,Shortcake,580,1
Customer0003788,2020/2/25,Shortcake,580,3
Customer0006007,2020/5/19,Shortcake,580,1
Customer0003788,2020/2/25,Shortcake,580,2
Customer0003788,2020/7/18,Shortcake,580,1
Customer0003081,2020/8/22,Shortcake,580,2
Customer0000643,2020/2/13,Shortcake,580,3
Customer0002872,2019/9/18,Shortcake,580,3
Customer0000643,2020/5/6,Shortcake,580,2
Customer0000643,2020/5/6,Shortcake,580,2
Customer0002872,2020/4/9,Shortcake,580,2
